Club ID,Club,Country,Result,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
11,Dynamo Kyiv,Ukraine,17,83.91974387627494,8.450267397206552,-3.5666919614457444,3.6481622096669977,-1.7441331384814591,2.520041846605955,-2.2461660372161996,-2.537151856816068,-3.417995724222082,3.03454499334373,0.11603712195415766,1.312699683426277,-0.23489795813059258,0.24734296005706885,-0.6763452844057317,-0.23846154414834617,-0.25183167808857504,-0.29420416428599067,-0.4699630368827961,-0.8685081112068725,0.126402641623083,-0.46244431414210185,-0.0860346132517858,-0.34600375836580527,-0.0014454308456743848,0.038730248602337376,-0.06433584335379024,-0.1904044438558732,-0.0037002676542806845,-0.0016034328319525322,0.08779766497212661,1.4105969877433093e-14
12,Inter,Italy,9,-36.66589865975184,0.6103152210880415,10.650277819409482,1.2111789748851607,-6.607430700174783,-0.45709038372946603,-1.855763456022205,3.6776015087291376,-0.043182386285181125,-1.6732687960171417,-1.7209378539814797,0.9002968227092091,-0.8457458320457096,1.5426501388049707,0.03268798960452614,-0.6668400792455711,0.8140404546355204,-0.2944239483627933,-0.6427127652549803,-0.3872339887077777,0.38421210824676116,-0.0020964526812059852,0.11533342441030851,-0.017012854503351726,0.35324767589081835,0.1986501064288087,-0.014128680140730496,0.08248522606973517,-0.08780133608417601,0.038576628951815344,-0.03546493336490832,1.4105969877432625e-14
13,Juventus,Italy,9,-80.69580472418805,5.760856845036989,1.8615007126289023,3.7168668112493872,-2.723527899301816,-2.6221947228790037,1.1219051364031167,-1.237753544696804,-1.8398157558206727,1.9344991391902158,0.7776738349530098,2.918057282624941,3.523749818725465,-0.4102531266998969,0.49407810601071683,-1.3030996081407156,-0.12848371746022685,0.9278870650552136,0.7330982663023561,0.17480184677389168,-0.2052205619143739,0.5937470091141877,0.25578499589799975,-0.09069520164804588,0.13516992038703593,0.0026717022828818032,-0.06940206708521234,-0.0008478695210806817,0.005453680623063662,0.041929883624691446,-0.019310600396508906,1.4105969877432328e-14
14,Leipzig,Germany,17,47.77132020644392,-5.931095799462119,1.991711804292601,-0.5643024007726839,-3.156517345896205,2.06054063505573,0.001652373680823654,2.671501845467581,2.5623158813105325,-0.18615544358730593,1.2791560549807404,4.765972404764174,-0.29097836994768167,-1.937639225994037,-0.45137693703466913,1.8724390867506377,-0.6452285221475598,0.27237710991775943,-0.5584381337280246,0.3193935932852336,-0.039604328631015664,-0.023001208292923625,0.12079966041902147,-0.10110259941874454,0.015311365952275762,-0.021290995597522042,0.011522214320345343,-0.012099524602047279,-0.011128957386404265,-0.10808709978567613,-0.007974800786356291,1.4105969877432722e-14
15,Liverpool,England,1,-198.17576814739994,-8.810947383747331,-4.499030908606034,-1.594318615043909,3.4328207055843687,-2.4591167972764314,-0.8122499894723837,4.53166891098783,-0.6672010951237989,-0.5917256748126428,-1.2021292275297186,-0.09883522357765025,0.2278834605856799,1.684439423932768,-0.19020301145668594,0.5312742194950858,0.20468418466711344,0.7114961313079925,0.02598264546801021,-0.6300914226164536,0.6890257499566991,0.44998983181479973,0.03602290740432517,-0.21906679729752107,-0.03995411610183639,-0.22167439917656853,0.019395788595237246,-0.035247749734039505,0.12242694079549958,-0.02771085000897349,0.021939428401062847,1.410596987743305e-14
16,LOSC,France,9,88.54068459031595,-6.010343769253847,-2.71147802620591,-3.5792570586980283,1.2203760310039427,1.7400645012404923,1.433658017250556,-1.1950322812894676,-2.89679084374268,-0.6113755243530468,-0.20358132035728882,1.0678792127230405,0.22461383441762522,0.9256776213943169,-0.9505493947533671,-0.31862155114484086,2.230550461011069,-0.5252876245030057,-0.5310107703426389,0.4737996502088834,-0.4958585829877809,0.0503481121264393,0.2789228010123598,0.30033787892875935,0.013905976556123648,-0.10118363670297587,-0.20594766155310515,-0.03051148400667529,0.07691829597089293,-0.04700716445716087,-0.006803917931693206,1.4105969877433293e-14
17,Malmo,Sweden,17,155.3551236851825,13.490073798971009,-4.976684452644995,-0.37742755748242046,-0.15481342804489606,-1.686755100061188,-4.233230123848613,1.905354603444803,4.0327870746004475,1.8151562000191845,-2.01907278014709,-0.13199222412381262,0.06735852064944882,-1.3884152519912356,-0.15293410202932292,-1.2242554117729667,0.013875360819386832,-0.025351314321221032,-0.3069236265728469,0.3598783557401294,0.560065590865903,0.13057194807903214,-0.3014242195379432,0.3316630778988744,-0.15729789231953356,0.10727404865202958,-0.0639923652029299,-0.0268322780874727,0.14258265634008166,-0.016127756423483575,-0.01766854460927388,1.410596987743316e-14
18,Man. City,England,3,-228.87393239542644,0.5417526333511817,2.878630572823386,6.498083869343865,3.8472764840561635,2.730801638765161,-2.741279109939731,-1.787010907982552,-2.0372714234939946,-0.7270501326963337,-0.8237650489015379,-0.9503057592051233,0.750290852148245,0.17738233989303295,-0.5377821295002172,0.995239591122304,-0.47828746112866666,-0.39080300529233203,-0.716001279800067,0.922078677963004,0.07744967365525487,0.27011816857661197,0.12721175644524824,-0.3203965890957526,-0.2467234336579486,0.14932369308830826,-0.005473131572735417,0.07936002778829283,0.05947321538688398,0.08927773391942467,-0.006967777974324992,1.4105969877431634e-14
19,Man. United,England,9,-63.068713691079374,5.347780904574439,-5.254274893847321,-3.438676440366112,-0.12514274134191516,-1.6288752584190178,-1.221671051482537,1.804683025700375,-0.17181980135473365,-0.729158297855726,0.6414514749226429,-0.49453633599658076,-0.28253088152738776,0.6209590837596822,-1.3913774435072275,-1.3762285907354586,-1.3645553676660425,0.17071464404143633,-0.12980309405548687,0.18671511908829214,-0.22759009383331902,-0.5658100179589584,0.8434919338462523,0.09984496460013073,-0.14424031884890476,-0.046598014191487444,0.17705435452686039,0.00014240718512025123,-0.035666384107485745,-0.005832242729865402,-0.01812609381310967,1.4105969877432962e-14
20,Milan,Italy,17,101.79026794032505,-1.2687664679122097,3.7035153282136797,-8.853598361634795,-0.6384465708183928,-0.04525930203419329,0.918186299538589,-3.3285197697612467,-1.4357209317890498,1.393245710035824,1.088891465304386,0.31025571795165346,1.7333022685357364,0.16377944180177362,-0.20343575708294395,0.7397799530682015,-0.6180343465020885,0.2745573446953139,-0.6482373814033214,-0.11469954464889816,0.6307251488235206,-0.35674135422540554,-0.26539619994515534,0.2784468686151029,0.04965157374215422,-0.16331970778155475,0.013531180907246988,0.1089731906600291,-0.010694864584117126,0.14039833127460433,-0.036060934699380535,1.4105969877432079e-14
21,Paris,France,9,-155.4117180359946,23.317558314156347,-7.574833790364682,-1.1856173173882618,0.5810380823011907,1.7553336433658335,2.861110212762299,0.2593350581115307,1.09810260440903,-3.3049127151516373,4.3470518031905305,0.2951456481260311,0.47037533765610723,0.9452476525524587,-0.33041153402966006,0.4027038771236152,0.03657889771275063,-0.24088790512310598,0.09572580919248001,-0.10647862512317424,-0.0033871591699718958,0.19569175199575106,-0.29943866983494316,0.19209378456266482,0.1975863660934434,0.11031302867189553,0.04298308120633446,0.07360850422324884,0.03273404699882018,-0.01625716796161722,0.06219497679681847,1.4105969877432716e-14
22,Porto,Portugal,17,136.47854389473977,-9.62313671790837,2.2943197220730456,-2.790320677610722,1.5814995678896078,4.466757556419897,-3.0826376103848574,-0.623902025979483,3.24962301309436,0.5378674395925707,1.237653912132702,0.6610894798134178,-0.6832188395497619,1.855721880976638,1.848130391175463,-0.07608945199982269,0.22442022128989936,0.4920427315020985,0.05186923461545121,0.4181046248025791,-0.35053178125377554,-0.026497783205194757,0.11041430832872824,0.03794011762179147,0.11063769598680466,0.07175598071029485,0.18471590188480716,-0.13901883655422678,0.07528413643202526,0.08216201651042998,0.04796147766577949,1.4105969877432975e-14
23,Real Madrid,Spain,1,-148.8067018871701,6.426653436950663,-4.045083546238024,-0.33531757525047867,2.4661846531266693,0.28314748826518116,2.5808373716917554,6.198091556476486,-1.6349762971084765,1.6071038586529827,0.5882922304705416,-1.7886325898300717,0.5764924936498428,-1.3320987015066568,1.3590469192256518,-0.005242873826402112,0.4328619953770837,0.07999582245481689,-0.5944952059357603,0.2180035179073329,-0.5170779765583657,-0.5578239874058937,-0.26763872452907145,-0.19950735377179696,0.14976532198931938,-0.05346083204026968,-0.041079615748794866,-0.0845689589933905,-0.025764824735487753,0.0487948783212484,-0.05265178606539043,1.410596987743272e-14
24,Salzburg,Austria,9,152.6905845972345,-14.417948699599776,-9.524401742877245,7.637978052522097,2.6367539248447507,1.2415508492253344,-0.8758194026764334,0.6216922986185757,2.2481822410316536,-1.366424149070378,2.4622638090284226,0.5305899073640359,1.7853149134659512,1.2035863384267014,-0.02175511156129958,-0.001965206518436054,0.19168421852410733,-0.35799655210532294,0.6705531214629135,-0.17780989592288118,0.400203528487001,-0.4591473439474939,-0.11061121974824965,-0.011649357751059247,-0.18220253006060036,0.06680685089192342,-0.10531311014003751,-0.012055508297975978,-0.08165161003532945,0.006475666900787646,-0.08257202583856567,1.4105969877432337e-14
25,Sevilla,Spain,17,-78.10745430035654,-8.80024256640403,-3.2615628434971846,-5.422052323699849,-6.537324316584834,0.10104852103779632,-4.847679436008339,-2.179555769945842,-3.4225137565052073,-3.003024753944362,0.8574138291250121,-2.0532090966557646,0.9204606213295855,-0.7790620388854096,1.8409221898209382,-0.30591884710821454,-0.7304159548486915,-0.12348096646248846,-0.04648665103277523,0.031015592835880894,0.0810051337293491,-0.0429173699422199,-0.02469236722170074,-0.0427306709763552,-0.03022504821431404,0.030420531141131406,-0.0925738380282909,0.020233089549587482,0.020963507847850303,-0.1269040732786903,0.006126076624631268,1.4105969877432707e-14
26,Shakhtar Donetsk,Ukraine,17,-191.17818737847549,15.498998832393665,-1.2718682974773157,1.8334029165952472,2.583097164059128,-1.761569199288576,-2.210405279590544,-5.656455910462903,2.2174279195278035,-0.5655421614248359,-1.3072229255396992,0.932520708943453,-2.16432565837307,-0.1906094762357162,0.9070178846672798,0.4564778327464098,1.3644435201777334,0.7609397814017896,0.1798535610652745,-0.07579550890645413,0.14144578150803777,-0.46606387639106184,0.15544197885588884,-0.11412097093036093,-9.015102171966694e-05,-0.10889184098130313,0.011020393582336798,0.05307055095493779,-0.04054836834456286,-0.04212432141211976,-0.05354764861058367,1.4105969877432426e-14
27,Sheriff,Moldova,17,270.6243004767909,9.253255422080823,11.943037229155276,5.369058157575477,1.0476343248500668,-3.0699885643193423,2.3023626976965406,0.5166423141274639,2.2543588938620167,-0.29342288460574645,2.488909131410002,-2.0118190816329644,0.20671603017144935,0.12495865619935143,1.0896889892512938,-0.14661005432641303,-0.06552417015501032,-0.4654630627106744,-0.5619901353771124,-0.042589882048170644,0.18096818699654235,0.2243839738021261,0.37876339558950317,-0.10828235372825103,-0.19370751352761045,-0.20939873035654943,-0.07663578518386517,0.02745501137452515,-0.025329536996505222,-0.03475772307220257,0.044982404702626,1.4105969877432683e-14
28,Sporting CP,Portugal,9,127.16130767795505,7.577342263311417,-1.117650019701281,-0.8170833850751352,-1.1843213033959192,8.089556258575755,-0.4623121392225329,1.6279234641335452,-1.7034263683940645,-2.845812376103128,-1.730355243351053,1.1164011025060407,-2.4664751250102412,-0.39970934123340346,0.07342120760836306,-0.681113873777905,-0.7222381126086428,-0.087128992269544,0.7401804740197517,0.1122252320702031,-0.09674087483503593,0.36791080107847357,-0.21811995993218547,-0.08920380395058734,-0.1472976855682477,-0.22248029600477973,-0.09281001800996454,0.021041310646929306,-0.06140224953297092,0.08967708404006489,-0.010224343392789853,1.4105969877432634e-14
29,Villarreal,Spain,3,108.16978131028813,4.539805291301886,5.857840414550583,-3.0345313185071263,8.321993486776902,-0.8487353495665897,0.20992202342571395,0.16950411374410573,-0.7151849748518323,0.5997694882192542,-2.725715021009827,-0.08519896838181754,0.612024801385778,1.9669725784944665,-0.06928929114890292,0.2473771090557645,-1.3160339730154682,0.6497307590709603,0.02714026256530139,0.19331509384474702,-0.3453130106483819,-0.017723887089912675,-0.31088541735981007,0.0927016430372487,0.06431223472126806,0.11435664735834787,-0.13561558901778337,0.012126365326046861,-0.10858706423249423,-0.12331461672346326,0.008404508228502233,1.4105969877432666e-14
30,Wolfsburg,Germany,17,153.1490531127378,-0.45496574277754276,-5.8818740052352645,-7.364453262413846,3.6551998877126604,-6.204084154467365,-2.5677434489276862,-1.508479878135189,2.2219860013459853,-1.840673525184195,-0.74436604507396,-0.48116578448457337,0.6647099654021045,-1.3171024138919802,-0.5598482747233012,0.4638519494612925,0.3087882263839557,-0.7180715399085882,0.00568809585846192,-0.27044316048861494,-0.297219393883373,0.5830643059378673,0.09267376004569261,-0.3727968107862515,0.19041624048517872,0.044098245555322525,0.03276097345518995,-0.09115284359806809,-0.09482268692660054,0.07047498892774451,-0.008913059507803588,1.4105969877432732e-14
31,Young Boys,Switzerland,17,38.568006656079774,-7.4753690467590985,0.5202047641762203,2.1808908790920154,-5.948220080518443,-4.422644858628734,3.707988005025535,-0.7304745322668423,2.525895393263651,-3.422385726415678,-1.727668641084758,-0.9092060015989051,0.1826486817323789,-0.1854827945534138,-0.7579734449167578,0.004065938084899669,0.15134437331532927,1.136853890688994,-0.13302829063461535,-0.06088677679902688,-0.5276759824696438,-0.4293942494291029,-0.29547765735671316,-0.09601695146101033,-0.23701486194135474,0.05123780587123808,-0.08499452394787013,0.006563476467932335,0.04598631987002047,0.07095112131638172,0.06257078986313812,1.410596987743224e-14
32,Zenit,Russia,17,16.062899735105844,4.65833780592458,12.395677427496645,-0.9181849202915962,-2.8449920934872432,-5.17517343036072,-2.8639770406725362,0.8436479920225712,-2.759732395686772,0.6466500717866174,2.2546419939223648,-0.023110585427674926,-0.8109044027947646,0.7166928881441917,-0.8887270170689805,0.4437859359558514,0.4075785444092013,-0.4250451138622447,0.8989661161612014,0.17652281368988204,-0.3240394318967797,-0.07255907872094003,-0.4962885818867112,-0.06091011134246849,-0.2157692686815109,-0.02816735330692113,0.15503716753038685,-0.08200304055407354,0.062401757741448724,-0.030201357881591447,-0.0585069592010907,1.410596987743274e-14
